"dateUTC","dateLocal","parameter","location","locationURL","value","unit","city","country","latitude","longitude"
2015-09-25 13:20:00,2015-09-25 18:50:00,"pm25","Punjabi Bagh","Punjabi+Bagh",83,"µg/m³","Delhi","IN",NA,NA
2015-09-25 14:20:00,2015-09-25 19:50:00,"pm25","Punjabi Bagh","Punjabi+Bagh",55,"µg/m³","Delhi","IN",NA,NA
2015-09-25 15:20:00,2015-09-25 20:50:00,"pm25","Punjabi Bagh","Punjabi+Bagh",62,"µg/m³","Delhi","IN",NA,NA
2015-09-25 16:20:00,2015-09-25 21:50:00,"pm25","Punjabi Bagh","Punjabi+Bagh",51,"µg/m³","Delhi","IN",NA,NA
2015-09-25 17:20:00,2015-09-25 22:50:00,"pm25","Punjabi Bagh","Punjabi+Bagh",101,"µg/m³","Delhi","IN",NA,NA
2015-09-25 18:20:00,2015-09-25 23:50:00,"pm25","Punjabi Bagh","Punjabi+Bagh",107,"µg/m³","Delhi","IN",NA,NA
2015-09-25 19:20:00,2015-09-26 00:50:00,"pm25","Punjabi Bagh","Punjabi+Bagh",101,"µg/m³","Delhi","IN",NA,NA
2015-09-25 20:20:00,2015-09-26 01:50:00,"pm25","Punjabi Bagh","Punjabi+Bagh",156,"µg/m³","Delhi","IN",NA,NA
2015-09-25 20:40:00,2015-09-26 02:10:00,"pm25","Punjabi Bagh","Punjabi+Bagh",97,"µg/m³","Delhi","IN",NA,NA
2015-09-26 10:20:00,2015-09-26 15:50:00,"pm25","Punjabi Bagh","Punjabi+Bagh",49,"µg/m³","Delhi","IN",NA,NA
2015-09-26 11:20:00,2015-09-26 16:50:00,"pm25","Punjabi Bagh","Punjabi+Bagh",39,"µg/m³","Delhi","IN",NA,NA
2015-09-26 12:10:00,2015-09-26 17:40:00,"pm25","Punjabi Bagh","Punjabi+Bagh",66,"µg/m³","Delhi","IN",NA,NA
2015-09-26 12:20:00,2015-09-26 17:50:00,"pm25","Punjabi Bagh","Punjabi+Bagh",66,"µg/m³","Delhi","IN",NA,NA
2015-09-26 12:40:00,2015-09-26 18:10:00,"pm25","Punjabi Bagh","Punjabi+Bagh",54,"µg/m³","Delhi","IN",NA,NA
2015-09-28 04:10:00,2015-09-28 09:40:00,"pm25","Punjabi Bagh","Punjabi+Bagh",100,"µg/m³","Delhi","IN",NA,NA
2015-09-28 05:00:00,2015-09-28 10:30:00,"pm25","Punjabi Bagh","Punjabi+Bagh",110,"µg/m³","Delhi","IN",NA,NA
2015-09-28 05:30:00,2015-09-28 11:00:00,"pm25","Punjabi Bagh","Punjabi+Bagh",59,"µg/m³","Delhi","IN",NA,NA
2015-09-28 06:10:00,2015-09-28 11:40:00,"pm25","Punjabi Bagh","Punjabi+Bagh",59,"µg/m³","Delhi","IN",NA,NA
2015-09-28 07:00:00,2015-09-28 12:30:00,"pm25","Punjabi Bagh","Punjabi+Bagh",36,"µg/m³","Delhi","IN",NA,NA
2015-09-28 13:00:00,2015-09-28 18:30:00,"pm25","Punjabi Bagh","Punjabi+Bagh",73,"µg/m³","Delhi","IN",NA,NA
2015-09-28 13:30:00,2015-09-28 19:00:00,"pm25","Punjabi Bagh","Punjabi+Bagh",46,"µg/m³","Delhi","IN",NA,NA
2015-09-28 14:20:00,2015-09-28 19:50:00,"pm25","Punjabi Bagh","Punjabi+Bagh",46,"µg/m³","Delhi","IN",NA,NA
2015-09-28 14:30:00,2015-09-28 20:00:00,"pm25","Punjabi Bagh","Punjabi+Bagh",46,"µg/m³","Delhi","IN",NA,NA
2015-09-28 15:20:00,2015-09-28 20:50:00,"pm25","Punjabi Bagh","Punjabi+Bagh",46,"µg/m³","Delhi","IN",NA,NA
2015-09-28 15:30:00,2015-09-28 21:00:00,"pm25","Punjabi Bagh","Punjabi+Bagh",6,"µg/m³","Delhi","IN",NA,NA
2015-09-28 18:30:00,2015-09-29 00:00:00,"pm25","Punjabi Bagh","Punjabi+Bagh",78,"µg/m³","Delhi","IN",NA,NA
2015-09-28 18:50:00,2015-09-29 00:20:00,"pm25","Punjabi Bagh","Punjabi+Bagh",78,"µg/m³","Delhi","IN",NA,NA
2015-09-28 19:00:00,2015-09-29 00:30:00,"pm25","Punjabi Bagh","Punjabi+Bagh",78,"µg/m³","Delhi","IN",NA,NA
2015-09-28 19:20:00,2015-09-29 00:50:00,"pm25","Punjabi Bagh","Punjabi+Bagh",78,"µg/m³","Delhi","IN",NA,NA
2015-09-28 19:50:00,2015-09-29 01:20:00,"pm25","Punjabi Bagh","Punjabi+Bagh",69,"µg/m³","Delhi","IN",NA,NA
2015-09-28 20:00:00,2015-09-29 01:30:00,"pm25","Punjabi Bagh","Punjabi+Bagh",69,"µg/m³","Delhi","IN",NA,NA
2015-09-28 20:50:00,2015-09-29 02:20:00,"pm25","Punjabi Bagh","Punjabi+Bagh",110,"µg/m³","Delhi","IN",NA,NA
2015-09-28 22:00:00,2015-09-29 03:30:00,"pm25","Punjabi Bagh","Punjabi+Bagh",53,"µg/m³","Delhi","IN",NA,NA
2015-09-28 22:30:00,2015-09-29 04:00:00,"pm25","Punjabi Bagh","Punjabi+Bagh",58,"µg/m³","Delhi","IN",NA,NA
2015-09-28 22:50:00,2015-09-29 04:20:00,"pm25","Punjabi Bagh","Punjabi+Bagh",58,"µg/m³","Delhi","IN",NA,NA
2015-09-28 23:20:00,2015-09-29 04:50:00,"pm25","Punjabi Bagh","Punjabi+Bagh",58,"µg/m³","Delhi","IN",NA,NA
2015-09-29 04:50:00,2015-09-29 10:20:00,"pm25","Punjabi Bagh","Punjabi+Bagh",142,"µg/m³","Delhi","IN",NA,NA
2015-09-29 05:00:00,2015-09-29 10:30:00,"pm25","Punjabi Bagh","Punjabi+Bagh",142,"µg/m³","Delhi","IN",NA,NA
2015-09-29 05:20:00,2015-09-29 10:50:00,"pm25","Punjabi Bagh","Punjabi+Bagh",142,"µg/m³","Delhi","IN",NA,NA
2015-09-29 05:50:00,2015-09-29 11:20:00,"pm25","Punjabi Bagh","Punjabi+Bagh",78,"µg/m³","Delhi","IN",NA,NA
2015-09-29 06:00:00,2015-09-29 11:30:00,"pm25","Punjabi Bagh","Punjabi+Bagh",78,"µg/m³","Delhi","IN",NA,NA
2015-09-29 06:20:00,2015-09-29 11:50:00,"pm25","Punjabi Bagh","Punjabi+Bagh",78,"µg/m³","Delhi","IN",NA,NA
2015-09-29 06:25:00,2015-09-29 11:55:00,"pm25","Punjabi Bagh","Punjabi+Bagh",78,"µg/m³","Delhi","IN",NA,NA
2015-09-29 06:50:00,2015-09-29 12:20:00,"pm25","Punjabi Bagh","Punjabi+Bagh",46,"µg/m³","Delhi","IN",NA,NA
2015-09-29 07:00:00,2015-09-29 12:30:00,"pm25","Punjabi Bagh","Punjabi+Bagh",46,"µg/m³","Delhi","IN",NA,NA
2015-09-29 07:25:00,2015-09-29 12:55:00,"pm25","Punjabi Bagh","Punjabi+Bagh",46,"µg/m³","Delhi","IN",NA,NA
2015-09-29 08:40:00,2015-09-29 14:10:00,"pm25","Punjabi Bagh","Punjabi+Bagh",26,"µg/m³","Delhi","IN",NA,NA
2015-09-29 09:00:00,2015-09-29 14:30:00,"pm25","Punjabi Bagh","Punjabi+Bagh",26,"µg/m³","Delhi","IN",NA,NA
2015-09-29 09:05:00,2015-09-29 14:35:00,"pm25","Punjabi Bagh","Punjabi+Bagh",26,"µg/m³","Delhi","IN",NA,NA
2015-09-29 09:30:00,2015-09-29 15:00:00,"pm25","Punjabi Bagh","Punjabi+Bagh",40,"µg/m³","Delhi","IN",NA,NA
2015-09-29 09:50:00,2015-09-29 15:20:00,"pm25","Punjabi Bagh","Punjabi+Bagh",40,"µg/m³","Delhi","IN",NA,NA
2015-09-29 09:55:00,2015-09-29 15:25:00,"pm25","Punjabi Bagh","Punjabi+Bagh",40,"µg/m³","Delhi","IN",NA,NA
2015-09-29 10:20:00,2015-09-29 15:50:00,"pm25","Punjabi Bagh","Punjabi+Bagh",40,"µg/m³","Delhi","IN",NA,NA
2015-09-29 10:25:00,2015-09-29 15:55:00,"pm25","Punjabi Bagh","Punjabi+Bagh",40,"µg/m³","Delhi","IN",NA,NA
2015-09-29 11:20:00,2015-09-29 16:50:00,"pm25","Punjabi Bagh","Punjabi+Bagh",37,"µg/m³","Delhi","IN",NA,NA
2015-09-29 11:50:00,2015-09-29 17:20:00,"pm25","Punjabi Bagh","Punjabi+Bagh",61,"µg/m³","Delhi","IN",NA,NA
2015-09-29 12:10:00,2015-09-29 17:40:00,"pm25","Punjabi Bagh","Punjabi+Bagh",61,"µg/m³","Delhi","IN",NA,NA
2015-09-29 17:20:00,2015-09-29 22:50:00,"pm25","Punjabi Bagh","Punjabi+Bagh",60,"µg/m³","Delhi","IN",NA,NA
2015-09-29 17:40:00,2015-09-29 23:10:00,"pm25","Punjabi Bagh","Punjabi+Bagh",79,"µg/m³","Delhi","IN",NA,NA
2015-09-29 18:10:00,2015-09-29 23:40:00,"pm25","Punjabi Bagh","Punjabi+Bagh",79,"µg/m³","Delhi","IN",NA,NA
2015-09-29 18:25:00,2015-09-29 23:55:00,"pm25","Punjabi Bagh","Punjabi+Bagh",79,"µg/m³","Delhi","IN",NA,NA
2015-09-29 18:50:00,2015-09-30 00:20:00,"pm25","Punjabi Bagh","Punjabi+Bagh",57,"µg/m³","Delhi","IN",NA,NA
2015-09-29 19:10:00,2015-09-30 00:40:00,"pm25","Punjabi Bagh","Punjabi+Bagh",57,"µg/m³","Delhi","IN",NA,NA
2015-09-29 19:20:00,2015-09-30 00:50:00,"pm25","Punjabi Bagh","Punjabi+Bagh",57,"µg/m³","Delhi","IN",NA,NA
2015-09-29 19:40:00,2015-09-30 01:10:00,"pm25","Punjabi Bagh","Punjabi+Bagh",62,"µg/m³","Delhi","IN",NA,NA
2015-09-29 20:00:00,2015-09-30 01:30:00,"pm25","Punjabi Bagh","Punjabi+Bagh",62,"µg/m³","Delhi","IN",NA,NA
2015-09-29 20:20:00,2015-09-30 01:50:00,"pm25","Punjabi Bagh","Punjabi+Bagh",62,"µg/m³","Delhi","IN",NA,NA
2015-09-29 20:30:00,2015-09-30 02:00:00,"pm25","Punjabi Bagh","Punjabi+Bagh",101,"µg/m³","Delhi","IN",NA,NA
2015-09-29 20:50:00,2015-09-30 02:20:00,"pm25","Punjabi Bagh","Punjabi+Bagh",101,"µg/m³","Delhi","IN",NA,NA
2015-09-29 21:10:00,2015-09-30 02:40:00,"pm25","Punjabi Bagh","Punjabi+Bagh",101,"µg/m³","Delhi","IN",NA,NA
2015-09-29 21:50:00,2015-09-30 03:20:00,"pm25","Punjabi Bagh","Punjabi+Bagh",49,"µg/m³","Delhi","IN",NA,NA
2015-09-29 22:00:00,2015-09-30 03:30:00,"pm25","Punjabi Bagh","Punjabi+Bagh",49,"µg/m³","Delhi","IN",NA,NA
2015-09-29 22:20:00,2015-09-30 03:50:00,"pm25","Punjabi Bagh","Punjabi+Bagh",49,"µg/m³","Delhi","IN",NA,NA
2015-09-29 22:30:00,2015-09-30 04:00:00,"pm25","Punjabi Bagh","Punjabi+Bagh",43,"µg/m³","Delhi","IN",NA,NA
2015-09-29 22:40:00,2015-09-30 04:10:00,"pm25","Punjabi Bagh","Punjabi+Bagh",43,"µg/m³","Delhi","IN",NA,NA
2015-09-30 04:30:00,2015-09-30 10:00:00,"pm25","Punjabi Bagh","Punjabi+Bagh",56,"µg/m³","Delhi","IN",NA,NA
2015-09-30 04:50:00,2015-09-30 10:20:00,"pm25","Punjabi Bagh","Punjabi+Bagh",56,"µg/m³","Delhi","IN",NA,NA
2015-09-30 05:30:00,2015-09-30 11:00:00,"pm25","Punjabi Bagh","Punjabi+Bagh",36,"µg/m³","Delhi","IN",NA,NA
2015-09-30 05:50:00,2015-09-30 11:20:00,"pm25","Punjabi Bagh","Punjabi+Bagh",36,"µg/m³","Delhi","IN",NA,NA
2015-09-30 06:05:00,2015-09-30 11:35:00,"pm25","Punjabi Bagh","Punjabi+Bagh",36,"µg/m³","Delhi","IN",NA,NA
2015-09-30 06:15:00,2015-09-30 11:45:00,"pm25","Punjabi Bagh","Punjabi+Bagh",36,"µg/m³","Delhi","IN",NA,NA
2015-09-30 07:50:00,2015-09-30 13:20:00,"pm25","Punjabi Bagh","Punjabi+Bagh",10,"µg/m³","Delhi","IN",NA,NA
2015-09-30 08:10:00,2015-09-30 13:40:00,"pm25","Punjabi Bagh","Punjabi+Bagh",10,"µg/m³","Delhi","IN",NA,NA
2015-09-30 09:30:00,2015-09-30 15:00:00,"pm25","Punjabi Bagh","Punjabi+Bagh",37,"µg/m³","Delhi","IN",NA,NA
2015-09-30 09:50:00,2015-09-30 15:20:00,"pm25","Punjabi Bagh","Punjabi+Bagh",37,"µg/m³","Delhi","IN",NA,NA
2015-09-30 10:05:00,2015-09-30 15:35:00,"pm25","Punjabi Bagh","Punjabi+Bagh",37,"µg/m³","Delhi","IN",NA,NA
2015-09-30 10:30:00,2015-09-30 16:00:00,"pm25","Punjabi Bagh","Punjabi+Bagh",38,"µg/m³","Delhi","IN",NA,NA
2015-09-30 10:50:00,2015-09-30 16:20:00,"pm25","Punjabi Bagh","Punjabi+Bagh",38,"µg/m³","Delhi","IN",NA,NA
2015-09-30 11:10:00,2015-09-30 16:40:00,"pm25","Punjabi Bagh","Punjabi+Bagh",38,"µg/m³","Delhi","IN",NA,NA
2015-09-30 11:30:00,2015-09-30 17:00:00,"pm25","Punjabi Bagh","Punjabi+Bagh",85,"µg/m³","Delhi","IN",NA,NA
2015-09-30 11:50:00,2015-09-30 17:20:00,"pm25","Punjabi Bagh","Punjabi+Bagh",85,"µg/m³","Delhi","IN",NA,NA
2015-09-30 12:10:00,2015-09-30 17:40:00,"pm25","Punjabi Bagh","Punjabi+Bagh",85,"µg/m³","Delhi","IN",NA,NA
2015-09-30 12:30:00,2015-09-30 18:00:00,"pm25","Punjabi Bagh","Punjabi+Bagh",42,"µg/m³","Delhi","IN",NA,NA
2015-09-30 18:50:00,2015-10-01 00:20:00,"pm25","Punjabi Bagh","Punjabi+Bagh",72,"µg/m³","Delhi","IN",NA,NA
2015-09-30 19:10:00,2015-10-01 00:40:00,"pm25","Punjabi Bagh","Punjabi+Bagh",72,"µg/m³","Delhi","IN",NA,NA
2015-09-30 19:30:00,2015-10-01 01:00:00,"pm25","Punjabi Bagh","Punjabi+Bagh",71,"µg/m³","Delhi","IN",NA,NA
2015-09-30 19:50:00,2015-10-01 01:20:00,"pm25","Punjabi Bagh","Punjabi+Bagh",71,"µg/m³","Delhi","IN",NA,NA
2015-09-30 20:10:00,2015-10-01 01:40:00,"pm25","Punjabi Bagh","Punjabi+Bagh",71,"µg/m³","Delhi","IN",NA,NA
2015-09-30 20:30:00,2015-10-01 02:00:00,"pm25","Punjabi Bagh","Punjabi+Bagh",95,"µg/m³","Delhi","IN",NA,NA
2015-09-30 20:50:00,2015-10-01 02:20:00,"pm25","Punjabi Bagh","Punjabi+Bagh",95,"µg/m³","Delhi","IN",NA,NA
2015-09-30 21:10:00,2015-10-01 02:40:00,"pm25","Punjabi Bagh","Punjabi+Bagh",95,"µg/m³","Delhi","IN",NA,NA
2015-09-30 21:30:00,2015-10-01 03:00:00,"pm25","Punjabi Bagh","Punjabi+Bagh",70,"µg/m³","Delhi","IN",NA,NA
2015-09-30 21:50:00,2015-10-01 03:20:00,"pm25","Punjabi Bagh","Punjabi+Bagh",70,"µg/m³","Delhi","IN",NA,NA
2015-09-30 22:10:00,2015-10-01 03:40:00,"pm25","Punjabi Bagh","Punjabi+Bagh",70,"µg/m³","Delhi","IN",NA,NA
2015-09-30 22:30:00,2015-10-01 04:00:00,"pm25","Punjabi Bagh","Punjabi+Bagh",58,"µg/m³","Delhi","IN",NA,NA
2015-09-30 22:50:00,2015-10-01 04:20:00,"pm25","Punjabi Bagh","Punjabi+Bagh",58,"µg/m³","Delhi","IN",NA,NA
2015-09-30 23:10:00,2015-10-01 04:40:00,"pm25","Punjabi Bagh","Punjabi+Bagh",58,"µg/m³","Delhi","IN",NA,NA
2015-09-30 23:30:00,2015-10-01 05:00:00,"pm25","Punjabi Bagh","Punjabi+Bagh",24,"µg/m³","Delhi","IN",NA,NA
2015-09-30 23:50:00,2015-10-01 05:20:00,"pm25","Punjabi Bagh","Punjabi+Bagh",24,"µg/m³","Delhi","IN",NA,NA
2015-10-01 00:10:00,2015-10-01 05:40:00,"pm25","Punjabi Bagh","Punjabi+Bagh",24,"µg/m³","Delhi","IN",NA,NA
2015-10-01 00:30:00,2015-10-01 06:00:00,"pm25","Punjabi Bagh","Punjabi+Bagh",59,"µg/m³","Delhi","IN",NA,NA
2015-10-01 00:35:00,2015-10-01 06:05:00,"pm25","Punjabi Bagh","Punjabi+Bagh",59,"µg/m³","Delhi","IN",NA,NA
2015-10-01 04:00:00,2015-10-01 09:30:00,"pm25","Punjabi Bagh","Punjabi+Bagh",135,"µg/m³","Delhi","IN",NA,NA
2015-10-01 04:20:00,2015-10-01 09:50:00,"pm25","Punjabi Bagh","Punjabi+Bagh",135,"µg/m³","Delhi","IN",NA,NA
2015-10-01 04:25:00,2015-10-01 09:55:00,"pm25","Punjabi Bagh","Punjabi+Bagh",135,"µg/m³","Delhi","IN",NA,NA
2015-10-01 07:20:00,2015-10-01 12:50:00,"pm25","Punjabi Bagh","Punjabi+Bagh",66,"µg/m³","Delhi","IN",NA,NA
2015-10-01 07:40:00,2015-10-01 13:10:00,"pm25","Punjabi Bagh","Punjabi+Bagh",51,"µg/m³","Delhi","IN",NA,NA
2015-10-01 07:55:00,2015-10-01 13:25:00,"pm25","Punjabi Bagh","Punjabi+Bagh",51,"µg/m³","Delhi","IN",NA,NA
2015-10-01 09:00:00,2015-10-01 14:30:00,"pm25","Punjabi Bagh","Punjabi+Bagh",54,"µg/m³","Delhi","IN",NA,NA
2015-10-01 09:20:00,2015-10-01 14:50:00,"pm25","Punjabi Bagh","Punjabi+Bagh",54,"µg/m³","Delhi","IN",NA,NA
2015-10-01 09:40:00,2015-10-01 15:10:00,"pm25","Punjabi Bagh","Punjabi+Bagh",44,"µg/m³","Delhi","IN",NA,NA
2015-10-01 10:00:00,2015-10-01 15:30:00,"pm25","Punjabi Bagh","Punjabi+Bagh",44,"µg/m³","Delhi","IN",NA,NA
2015-10-01 10:40:00,2015-10-01 16:10:00,"pm25","Punjabi Bagh","Punjabi+Bagh",31,"µg/m³","Delhi","IN",NA,NA
2015-10-01 11:00:00,2015-10-01 16:30:00,"pm25","Punjabi Bagh","Punjabi+Bagh",31,"µg/m³","Delhi","IN",NA,NA
2015-10-01 15:20:00,2015-10-01 20:50:00,"pm25","Punjabi Bagh","Punjabi+Bagh",62,"µg/m³","Delhi","IN",NA,NA
2015-10-01 22:00:00,2015-10-02 03:30:00,"pm25","Punjabi Bagh","Punjabi+Bagh",90,"µg/m³","Delhi","IN",NA,NA
2015-10-01 22:20:00,2015-10-02 03:50:00,"pm25","Punjabi Bagh","Punjabi+Bagh",90,"µg/m³","Delhi","IN",NA,NA
2015-10-01 22:40:00,2015-10-02 04:10:00,"pm25","Punjabi Bagh","Punjabi+Bagh",73,"µg/m³","Delhi","IN",NA,NA
2015-10-01 23:00:00,2015-10-02 04:30:00,"pm25","Punjabi Bagh","Punjabi+Bagh",73,"µg/m³","Delhi","IN",NA,NA
2015-10-01 23:20:00,2015-10-02 04:50:00,"pm25","Punjabi Bagh","Punjabi+Bagh",73,"µg/m³","Delhi","IN",NA,NA
2015-10-01 23:40:00,2015-10-02 05:10:00,"pm25","Punjabi Bagh","Punjabi+Bagh",80,"µg/m³","Delhi","IN",NA,NA
2015-10-02 00:00:00,2015-10-02 05:30:00,"pm25","Punjabi Bagh","Punjabi+Bagh",80,"µg/m³","Delhi","IN",NA,NA
2015-10-02 00:00:00,2015-10-02 05:30:00,"pm25","Punjabi Bagh","Punjabi+Bagh",80,"µg/m³","Delhi","IN",NA,NA
2015-10-02 00:40:00,2015-10-02 06:10:00,"pm25","Punjabi Bagh","Punjabi+Bagh",91,"µg/m³","Delhi","IN",NA,NA
2015-10-02 01:00:00,2015-10-02 06:30:00,"pm25","Punjabi Bagh","Punjabi+Bagh",91,"µg/m³","Delhi","IN",NA,NA
2015-10-02 01:20:00,2015-10-02 06:50:00,"pm25","Punjabi Bagh","Punjabi+Bagh",91,"µg/m³","Delhi","IN",NA,NA
2015-10-02 01:40:00,2015-10-02 07:10:00,"pm25","Punjabi Bagh","Punjabi+Bagh",102,"µg/m³","Delhi","IN",NA,NA
2015-10-02 02:00:00,2015-10-02 07:30:00,"pm25","Punjabi Bagh","Punjabi+Bagh",102,"µg/m³","Delhi","IN",NA,NA
2015-10-02 02:20:00,2015-10-02 07:50:00,"pm25","Punjabi Bagh","Punjabi+Bagh",102,"µg/m³","Delhi","IN",NA,NA
2015-10-02 02:40:00,2015-10-02 08:10:00,"pm25","Punjabi Bagh","Punjabi+Bagh",120,"µg/m³","Delhi","IN",NA,NA
2015-10-02 03:00:00,2015-10-02 08:30:00,"pm25","Punjabi Bagh","Punjabi+Bagh",120,"µg/m³","Delhi","IN",NA,NA
2015-10-02 03:20:00,2015-10-02 08:50:00,"pm25","Punjabi Bagh","Punjabi+Bagh",120,"µg/m³","Delhi","IN",NA,NA
2015-10-02 03:50:00,2015-10-02 09:20:00,"pm25","Punjabi Bagh","Punjabi+Bagh",145,"µg/m³","Delhi","IN",NA,NA
2015-10-02 04:00:00,2015-10-02 09:30:00,"pm25","Punjabi Bagh","Punjabi+Bagh",145,"µg/m³","Delhi","IN",NA,NA
2015-10-02 04:50:00,2015-10-02 10:20:00,"pm25","Punjabi Bagh","Punjabi+Bagh",100,"µg/m³","Delhi","IN",NA,NA
2015-10-02 05:00:00,2015-10-02 10:30:00,"pm25","Punjabi Bagh","Punjabi+Bagh",100,"µg/m³","Delhi","IN",NA,NA
2015-10-02 05:20:00,2015-10-02 10:50:00,"pm25","Punjabi Bagh","Punjabi+Bagh",100,"µg/m³","Delhi","IN",NA,NA
2015-10-02 05:40:00,2015-10-02 11:10:00,"pm25","Punjabi Bagh","Punjabi+Bagh",72,"µg/m³","Delhi","IN",NA,NA
2015-10-02 06:00:00,2015-10-02 11:30:00,"pm25","Punjabi Bagh","Punjabi+Bagh",72,"µg/m³","Delhi","IN",NA,NA
2015-10-02 06:20:00,2015-10-02 11:50:00,"pm25","Punjabi Bagh","Punjabi+Bagh",72,"µg/m³","Delhi","IN",NA,NA
2015-10-02 06:40:00,2015-10-02 12:10:00,"pm25","Punjabi Bagh","Punjabi+Bagh",54,"µg/m³","Delhi","IN",NA,NA
2015-10-02 07:00:00,2015-10-02 12:30:00,"pm25","Punjabi Bagh","Punjabi+Bagh",54,"µg/m³","Delhi","IN",NA,NA
2015-10-02 07:20:00,2015-10-02 12:50:00,"pm25","Punjabi Bagh","Punjabi+Bagh",54,"µg/m³","Delhi","IN",NA,NA
2015-10-02 07:40:00,2015-10-02 13:10:00,"pm25","Punjabi Bagh","Punjabi+Bagh",34,"µg/m³","Delhi","IN",NA,NA
2015-10-02 08:00:00,2015-10-02 13:30:00,"pm25","Punjabi Bagh","Punjabi+Bagh",34,"µg/m³","Delhi","IN",NA,NA
2015-10-02 08:20:00,2015-10-02 13:50:00,"pm25","Punjabi Bagh","Punjabi+Bagh",34,"µg/m³","Delhi","IN",NA,NA
2015-10-02 08:40:00,2015-10-02 14:10:00,"pm25","Punjabi Bagh","Punjabi+Bagh",41,"µg/m³","Delhi","IN",NA,NA
2015-10-02 09:00:00,2015-10-02 14:30:00,"pm25","Punjabi Bagh","Punjabi+Bagh",41,"µg/m³","Delhi","IN",NA,NA
2015-10-02 09:20:00,2015-10-02 14:50:00,"pm25","Punjabi Bagh","Punjabi+Bagh",41,"µg/m³","Delhi","IN",NA,NA
2015-10-02 09:45:00,2015-10-02 15:15:00,"pm25","Punjabi Bagh","Punjabi+Bagh",46,"µg/m³","Delhi","IN",NA,NA
2015-10-02 16:00:00,2015-10-02 21:30:00,"pm25","Punjabi Bagh","Punjabi+Bagh",56,"µg/m³","Delhi","IN",NA,NA
2015-10-02 16:30:00,2015-10-02 22:00:00,"pm25","Punjabi Bagh","Punjabi+Bagh",44,"µg/m³","Delhi","IN",NA,NA
2015-10-02 18:00:00,2015-10-02 23:30:00,"pm25","Punjabi Bagh","Punjabi+Bagh",87,"µg/m³","Delhi","IN",NA,NA
2015-10-02 18:20:00,2015-10-02 23:50:00,"pm25","Punjabi Bagh","Punjabi+Bagh",87,"µg/m³","Delhi","IN",NA,NA
2015-10-02 18:50:00,2015-10-03 00:20:00,"pm25","Punjabi Bagh","Punjabi+Bagh",89,"µg/m³","Delhi","IN",NA,NA
2015-10-02 19:00:00,2015-10-03 00:30:00,"pm25","Punjabi Bagh","Punjabi+Bagh",89,"µg/m³","Delhi","IN",NA,NA
2015-10-02 19:20:00,2015-10-03 00:50:00,"pm25","Punjabi Bagh","Punjabi+Bagh",89,"µg/m³","Delhi","IN",NA,NA
2015-10-02 20:00:00,2015-10-03 01:30:00,"pm25","Punjabi Bagh","Punjabi+Bagh",151,"µg/m³","Delhi","IN",NA,NA
2015-10-02 20:20:00,2015-10-03 01:50:00,"pm25","Punjabi Bagh","Punjabi+Bagh",151,"µg/m³","Delhi","IN",NA,NA
2015-10-02 20:40:00,2015-10-03 02:10:00,"pm25","Punjabi Bagh","Punjabi+Bagh",81,"µg/m³","Delhi","IN",NA,NA
2015-10-02 21:00:00,2015-10-03 02:30:00,"pm25","Punjabi Bagh","Punjabi+Bagh",81,"µg/m³","Delhi","IN",NA,NA
2015-10-02 21:30:00,2015-10-03 03:00:00,"pm25","Punjabi Bagh","Punjabi+Bagh",79,"µg/m³","Delhi","IN",NA,NA
2015-10-02 21:45:00,2015-10-03 03:15:00,"pm25","Punjabi Bagh","Punjabi+Bagh",79,"µg/m³","Delhi","IN",NA,NA
2015-10-09 15:35:00,2015-10-09 21:05:00,"pm25","Punjabi Bagh","Punjabi+Bagh",112,"µg/m³","Delhi","IN",NA,NA
2015-10-15 01:20:00,2015-10-15 06:50:00,"pm25","Punjabi Bagh","Punjabi+Bagh",113,"µg/m³","Delhi","IN",NA,NA
2015-10-15 01:40:00,2015-10-15 07:10:00,"pm25","Punjabi Bagh","Punjabi+Bagh",142,"µg/m³","Delhi","IN",NA,NA
2015-10-15 02:00:00,2015-10-15 07:30:00,"pm25","Punjabi Bagh","Punjabi+Bagh",142,"µg/m³","Delhi","IN",NA,NA
2015-10-15 02:20:00,2015-10-15 07:50:00,"pm25","Punjabi Bagh","Punjabi+Bagh",142,"µg/m³","Delhi","IN",NA,NA
2015-10-15 05:40:00,2015-10-15 11:10:00,"pm25","Punjabi Bagh","Punjabi+Bagh",96,"µg/m³","Delhi","IN",NA,NA
2015-10-15 06:00:00,2015-10-15 11:30:00,"pm25","Punjabi Bagh","Punjabi+Bagh",96,"µg/m³","Delhi","IN",NA,NA
2015-10-15 06:20:00,2015-10-15 11:50:00,"pm25","Punjabi Bagh","Punjabi+Bagh",96,"µg/m³","Delhi","IN",NA,NA
2015-10-15 06:50:00,2015-10-15 12:20:00,"pm25","Punjabi Bagh","Punjabi+Bagh",89,"µg/m³","Delhi","IN",NA,NA
2015-10-15 07:15:00,2015-10-15 12:45:00,"pm25","Punjabi Bagh","Punjabi+Bagh",89,"µg/m³","Delhi","IN",NA,NA
2015-10-15 07:50:00,2015-10-15 13:20:00,"pm25","Punjabi Bagh","Punjabi+Bagh",108,"µg/m³","Delhi","IN",NA,NA
2015-10-15 08:10:00,2015-10-15 13:40:00,"pm25","Punjabi Bagh","Punjabi+Bagh",108,"µg/m³","Delhi","IN",NA,NA
2015-10-15 08:30:00,2015-10-15 14:00:00,"pm25","Punjabi Bagh","Punjabi+Bagh",59,"µg/m³","Delhi","IN",NA,NA
